2024-11-22 18:19:20,054 INFO    SenderThread:1057609 [sender.py:_save_file():1466] saving file wandb-metadata.json with policy now
2024-11-22 18:19:20,079 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: python_packages
2024-11-22 18:19:20,079 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: python_packages
2024-11-22 18:19:20,120 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: stop_status
2024-11-22 18:19:20,120 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 18:19:20,120 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: stop_status
2024-11-22 18:19:20,373 DEBUG   SenderThread:1057609 [sender.py:send():391] send: telemetry
2024-11-22 18:19:20,623 INFO    wandb-upload_0:1057609 [upload_job.py:push():130] Uploaded file /tmp/tmpil5e4v24wandb/w3xsvjhz-wandb-metadata.json
2024-11-22 18:19:20,938 INFO    Thread-12 :1057609 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/output.log
2024-11-22 18:19:20,938 INFO    Thread-12 :1057609 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/requirements.txt
2024-11-22 18:19:20,938 INFO    Thread-12 :1057609 [dir_watcher.py:_on_file_created():271] file/dir created: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/wandb-metadata.json
2024-11-22 18:19:21,080 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 18:19:21,529 DEBUG   SenderThread:1057609 [sender.py:send():391] send: telemetry
2024-11-22 18:19:22,080 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 18:19:22,941 INFO    Thread-12 :1057609 [dir_watcher.py:_on_file_modified():288] file/dir modified: /home/zeddo123/anom/RD4AD/wandb/run-20241122_181919-175ridgp/files/output.log
2024-11-22 18:19:23,080 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: internal_messages
2024-11-22 18:19:23,879 DEBUG   SenderThread:1057609 [sender.py:send():391] send: exit
2024-11-22 18:19:23,879 INFO    SenderThread:1057609 [sender.py:send_exit():598] handling exit code: 1
2024-11-22 18:19:23,879 INFO    SenderThread:1057609 [sender.py:send_exit():600] handling runtime: 3
2024-11-22 18:19:23,879 INFO    SenderThread:1057609 [sender.py:_save_file():1466] saving file wandb-summary.json with policy end
2024-11-22 18:19:23,879 INFO    SenderThread:1057609 [sender.py:send_exit():606] send defer
2024-11-22 18:19:23,880 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:23,880 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 0
2024-11-22 18:19:23,880 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:23,880 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 0
2024-11-22 18:19:23,880 INFO    SenderThread:1057609 [sender.py:transition_state():626] send defer: 1
2024-11-22 18:19:23,880 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:23,880 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 1
2024-11-22 18:19:23,880 DEBUG   SenderThread:1057609 [sender.py:send_request():418] send_request: defer
2024-11-22 18:19:23,880 INFO    SenderThread:1057609 [sender.py:send_request_defer():622] handle sender defer: 1
2024-11-22 18:19:23,880 INFO    SenderThread:1057609 [sender.py:transition_state():626] send defer: 2
2024-11-22 18:19:23,880 DEBUG   HandlerThread:1057609 [handler.py:handle_request():158] handle_request: defer
2024-11-22 18:19:23,880 INFO    HandlerThread:1057609 [handler.py:handle_request_defer():184] handle defer: 2
